GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36091060200,36091060200,"Census Tract 602, Saratoga County, New York",3506,18,3493,26,0,123,13,21,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36091060300,36091060300,"Census Tract 603, Saratoga County, New York",3965,21,3762,139,162,121,41,64,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36091060400,36091060400,"Census Tract 604, Saratoga County, New York",2555,15,2524,42,25,36,0,123,0,123,0,123,0,123,6,9,0,123,6,9
1400000US36091060501,36091060501,"Census Tract 605.01, Saratoga County, New York",1723,134,1697,141,0,123,10,15,7,12,0,123,0,123,9,14,0,123,9,14
1400000US36091060502,36091060502,"Census Tract 605.02, Saratoga County, New York",2309,148,2292,151,0,123,0,123,0,123,0,123,0,123,17,19,0,123,17,19
1400000US36091060503,36091060503,"Census Tract 605.03, Saratoga County, New York",2105,119,2055,125,0,123,5,8,7,6,0,123,2,3,36,23,8,11,28,20
1400000US36091060601,36091060601,"Census Tract 606.01, Saratoga County, New York",2828,210,2696,230,105,111,0,123,0,123,0,123,0,123,27,47,0,123,27,47
1400000US36091060602,36091060602,"Census Tract 606.02, Saratoga County, New York",4909,209,4738,202,10,17,23,35,38,40,0,123,46,68,54,51,0,123,54,51
1400000US36091060701,36091060701,"Census Tract 607.01, Saratoga County, New York",7034,252,6825,295,64,102,20,33,0,123,0,123,0,123,125,109,33,46,92,100
1400000US36091060702,36091060702,"Census Tract 607.02, Saratoga County, New York",8547,254,8025,373,338,218,0,123,122,103,0,123,0,123,62,70,0,123,62,70
1400000US36091060800,36091060800,"Census Tract 608, Saratoga County, New York",5012,22,4872,94,14,18,0,123,14,20,0,123,71,73,41,44,0,123,41,44
1400000US36091060901,36091060901,"Census Tract 609.01, Saratoga County, New York",3775,159,3658,162,25,41,0,123,10,15,0,123,0,123,82,91,0,123,82,91
1400000US36091060902,36091060902,"Census Tract 609.02, Saratoga County, New York",1837,153,1810,154,10,8,7,8,0,123,0,123,2,3,8,8,0,123,8,8
1400000US36091061000,36091061000,"Census Tract 610, Saratoga County, New York",3800,442,3630,435,0,123,0,123,23,35,0,123,0,123,147,113,0,123,147,113
1400000US36091061100,36091061100,"Census Tract 611, Saratoga County, New York",5856,356,5677,362,92,102,0,123,69,66,0,123,0,123,18,27,18,27,0,123
1400000US36091061200,36091061200,"Census Tract 612, Saratoga County, New York",4814,496,4430,479,144,105,0,123,110,83,0,123,68,80,62,66,0,123,62,66
1400000US36091061301,36091061301,"Census Tract 613.01, Saratoga County, New York",3824,309,3724,313,0,123,0,123,42,46,0,123,31,36,27,31,18,28,9,16
1400000US36091061302,36091061302,"Census Tract 613.02, Saratoga County, New York",7193,447,6698,491,186,149,0,123,19,32,0,123,7,14,283,135,43,59,240,146
1400000US36091061303,36091061303,"Census Tract 613.03, Saratoga County, New York",1196,421,985,375,41,51,26,31,65,56,0,123,26,41,53,43,0,123,53,43
1400000US36091061401,36091061401,"Census Tract 614.01, Saratoga County, New York",4759,349,4652,337,52,98,11,19,0,123,0,123,0,123,44,45,0,123,44,45
1400000US36091061403,36091061403,"Census Tract 614.03, Saratoga County, New York",5771,277,5511,320,71,59,0,123,0,123,0,123,50,74,139,123,0,123,139,123
1400000US36091061404,36091061404,"Census Tract 614.04, Saratoga County, New York",3369,200,3326,211,0,123,0,123,0,123,0,123,0,123,43,70,0,123,43,70
1400000US36091061500,36091061500,"Census Tract 615, Saratoga County, New York",3572,20,3480,81,12,20,0,123,32,41,0,123,0,123,48,54,0,123,48,54
1400000US36091061600,36091061600,"Census Tract 616, Saratoga County, New York",4118,19,3881,161,0,123,0,123,59,53,0,123,0,123,178,151,0,123,178,151
1400000US36091061701,36091061701,"Census Tract 617.01, Saratoga County, New York",3799,389,3734,393,55,88,0,123,10,16,0,123,0,123,0,123,0,123,0,123
1400000US36091061702,36091061702,"Census Tract 617.02, Saratoga County, New York",4465,377,4375,375,0,123,0,123,73,78,0,123,8,15,9,15,9,15,0,123
1400000US36091061800,36091061800,"Census Tract 618, Saratoga County, New York",5869,579,5400,607,238,165,0,123,0,123,0,123,0,123,231,189,15,23,216,190
1400000US36091061901,36091061901,"Census Tract 619.01, Saratoga County, New York",8560,265,8030,310,43,51,0,123,247,133,0,123,20,33,220,117,11,18,209,117
1400000US36091061903,36091061903,"Census Tract 619.03, Saratoga County, New York",5960,264,5727,291,28,47,0,123,76,59,0,123,0,123,129,97,15,25,114,99
1400000US36091062000,36091062000,"Census Tract 620, Saratoga County, New York",6443,194,6087,293,16,25,0,123,155,201,0,123,23,33,162,150,32,35,130,142
1400000US36091062100,36091062100,"Census Tract 621, Saratoga County, New York",1758,193,1668,191,24,20,0,123,14,16,0,123,0,123,52,42,0,123,52,42
1400000US36091062200,36091062200,"Census Tract 622, Saratoga County, New York",2812,204,2715,215,18,21,0,123,51,70,0,123,10,15,18,21,0,123,18,21
1400000US36091062300,36091062300,"Census Tract 623, Saratoga County, New York",2377,204,2293,205,0,123,0,123,7,15,29,52,0,123,48,42,9,14,39,40
1400000US36091062403,36091062403,"Census Tract 624.03, Saratoga County, New York",6673,310,6070,422,223,172,15,27,104,137,0,123,88,106,173,124,0,123,173,124
1400000US36091062404,36091062404,"Census Tract 624.04, Saratoga County, New York",1484,154,1455,167,0,123,0,123,0,123,0,123,24,41,5,10,0,123,5,10
1400000US36091062405,36091062405,"Census Tract 624.05, Saratoga County, New York",5848,427,5298,439,220,136,0,123,74,69,14,25,139,151,103,88,0,123,103,88
1400000US36091062406,36091062406,"Census Tract 624.06, Saratoga County, New York",3782,396,3657,428,14,23,0,123,37,45,0,123,23,38,51,72,0,123,51,72
1400000US36091062501,36091062501,"Census Tract 625.01, Saratoga County, New York",5001,207,4628,243,66,85,0,123,241,191,24,39,21,34,21,22,0,123,21,22
1400000US36091062503,36091062503,"Census Tract 625.03, Saratoga County, New York",5870,299,5706,299,0,123,0,123,123,113,0,123,0,123,41,63,15,22,26,42
1400000US36091062505,36091062505,"Census Tract 625.05, Saratoga County, New York",3288,250,3086,254,25,31,11,19,24,22,0,123,0,123,142,145,0,123,142,145
1400000US36091062506,36091062506,"Census Tract 625.06, Saratoga County, New York",5098,282,4473,287,190,182,0,123,191,142,0,123,134,146,110,120,0,123,110,120
1400000US36091062507,36091062507,"Census Tract 625.07, Saratoga County, New York",3349,269,3269,293,0,123,0,123,80,136,0,123,0,123,0,123,0,123,0,123
1400000US36091062508,36091062508,"Census Tract 625.08, Saratoga County, New York",4651,411,4069,445,115,152,0,123,417,416,0,123,0,123,50,63,0,123,50,63
1400000US36091062509,36091062509,"Census Tract 625.09, Saratoga County, New York",3185,240,2932,249,0,123,0,123,45,72,0,123,0,123,208,160,0,123,208,160
1400000US36091062601,36091062601,"Census Tract 626.01, Saratoga County, New York",2066,204,1875,205,10,16,25,47,35,38,0,123,26,22,95,89,18,31,77,86
1400000US36091062602,36091062602,"Census Tract 626.02, Saratoga County, New York",6981,326,6063,346,271,209,25,29,468,241,0,123,0,123,154,106,0,123,154,106
1400000US36091062700,36091062700,"Census Tract 627, Saratoga County, New York",6447,212,6135,282,0,123,109,72,81,100,0,123,0,123,122,112,10,16,112,110
1400000US36091062800,36091062800,"Census Tract 628, Saratoga County, New York",2030,211,1871,191,55,65,0,123,83,85,0,123,0,123,21,31,21,31,0,123
1400000US36093020101,36093020101,"Census Tract 201.01, Schenectady County, New York",2240,348,1748,258,166,224,0,123,276,146,0,123,36,41,14,24,0,123,14,24
1400000US36093020102,36093020102,"Census Tract 201.02, Schenectady County, New York",3692,506,1845,383,1439,501,0,123,149,173,0,123,37,36,222,203,19,32,203,201
1400000US36093020200,36093020200,"Census Tract 202, Schenectady County, New York",2338,325,1761,283,356,158,0,123,42,54,0,123,127,181,52,50,0,123,52,50
1400000US36093020300,36093020300,"Census Tract 203, Schenectady County, New York",1455,430,1196,415,141,144,0,123,104,85,0,123,0,123,14,23,14,23,0,123
1400000US36093020500,36093020500,"Census Tract 205, Schenectady County, New York",4305,421,3631,443,189,170,27,39,18,29,19,27,283,223,138,109,0,123,138,109
1400000US36093020600,36093020600,"Census Tract 206, Schenectady County, New York",2663,275,2057,316,360,176,13,17,0,123,123,99,49,57,61,75,0,123,61,75
1400000US36093020700,36093020700,"Census Tract 207, Schenectady County, New York",5639,555,2514,364,1817,404,61,91,406,255,18,34,634,376,189,188,0,123,189,188
1400000US36093020800,36093020800,"Census Tract 208, Schenectady County, New York",3443,400,1866,399,1064,274,41,58,178,149,0,123,120,157,174,147,0,123,174,147
1400000US36093020900,36093020900,"Census Tract 209, Schenectady County, New York",3176,564,849,326,1490,473,97,104,305,305,0,123,113,110,322,199,103,103,219,166
1400000US36093021001,36093021001,"Census Tract 210.01, Schenectady County, New York",700,203,297,92,326,171,20,25,0,123,0,123,22,22,35,36,0,123,35,36
1400000US36093021002,36093021002,"Census Tract 210.02, Schenectady County, New York",1822,473,882,282,906,388,0,123,0,123,0,123,8,15,26,23,0,123,26,23
1400000US36093021200,36093021200,"Census Tract 212, Schenectady County, New York",3145,362,2683,417,222,183,26,39,0,123,17,32,197,190,0,123,0,123,0,123
1400000US36093021400,36093021400,"Census Tract 214, Schenectady County, New York",3112,560,1721,358,499,291,97,97,345,194,47,79,279,211,124,92,37,51,87,78
1400000US36093021500,36093021500,"Census Tract 215, Schenectady County, New York",3129,460,1692,309,910,439,78,102,149,156,0,123,118,142,182,165,16,24,166,163
1400000US36093021600,36093021600,"Census Tract 216, Schenectady County, New York",4191,491,2812,453,792,183,27,39,144,147,11,19,294,151,111,75,0,123,111,75
1400000US36093021700,36093021700,"Census Tract 217, Schenectady County, New York",3810,523,1678,392,852,241,29,37,460,235,0,123,615,383,176,106,0,123,176,106
1400000US36093021800,36093021800,"Census Tract 218, Schenectady County, New York",6559,512,5184,549,880,322,0,123,173,130,0,123,174,164,148,120,42,64,106,99
1400000US36093031900,36093031900,"Census Tract 319, Schenectady County, New York",7349,347,6417,414,43,38,0,123,495,248,0,123,271,261,123,81,30,29,93,84
1400000US36093032000,36093032000,"Census Tract 320, Schenectady County, New York",6046,406,5432,361,20,33,0,123,594,270,0,123,0,123,0,123,0,123,0,123
1400000US36093032101,36093032101,"Census Tract 321.01, Schenectady County, New York",5894,305,4763,297,0,123,0,123,996,316,0,123,12,20,123,101,27,46,96,87
1400000US36093032102,36093032102,"Census Tract 321.02, Schenectady County, New York",1855,143,1689,162,39,35,0,123,62,60,0,123,0,123,65,68,0,123,65,68
1400000US36093032200,36093032200,"Census Tract 322, Schenectady County, New York",4556,267,4257,299,58,56,0,123,63,54,0,123,30,36,148,141,0,123,148,141
1400000US36093032300,36093032300,"Census Tract 323, Schenectady County, New York",3142,263,3032,266,22,36,14,21,0,123,0,123,60,93,14,22,0,123,14,22
1400000US36093032402,36093032402,"Census Tract 324.02, Schenectady County, New York",2832,195,2722,212,39,43,8,13,49,81,9,17,0,123,5,8,0,123,5,8
1400000US36093032403,36093032403,"Census Tract 324.03, Schenectady County, New York",2195,198,2121,204,36,55,11,15,0,123,0,123,8,12,19,29,19,29,0,123
1400000US36093032404,36093032404,"Census Tract 324.04, Schenectady County, New York",6215,378,6169,375,20,34,26,44,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36093032502,36093032502,"Census Tract 325.02, Schenectady County, New York",3795,298,3570,216,112,88,13,22,48,42,0,123,26,44,26,22,13,22,13,21
1400000US36093032503,36093032503,"Census Tract 325.03, Schenectady County, New York",4125,223,4053,221,24,37,14,21,34,38,0,123,0,123,0,123,0,123,0,123
1400000US36093032504,36093032504,"Census Tract 325.04, Schenectady County, New York",2383,154,2361,147,0,123,22,33,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36093032601,36093032601,"Census Tract 326.01, Schenectady County, New York",2129,209,1898,213,159,249,0,123,22,20,0,123,27,47,23,35,0,123,23,35
1400000US36093032602,36093032602,"Census Tract 326.02, Schenectady County, New York",3768,242,3442,370,276,283,0,123,0,123,0,123,2,5,48,58,0,123,48,58
1400000US36093032700,36093032700,"Census Tract 327, Schenectady County, New York",3755,233,3640,262,25,37,16,26,10,16,0,123,0,123,64,100,64,100,0,123
1400000US36093032901,36093032901,"Census Tract 329.01, Schenectady County, New York",3905,297,3706,283,51,70,0,123,0,123,0,123,81,79,67,62,17,27,50,56
1400000US36093032902,36093032902,"Census Tract 329.02, Schenectady County, New York",4421,381,4013,330,135,80,21,24,99,90,0,123,9,19,144,143,0,123,144,143
1400000US36093033002,36093033002,"Census Tract 330.02, Schenectady County, New York",2488,195,2362,220,14,22,0,123,27,42,0,123,0,123,85,92,0,123,85,92
1400000US36093033003,36093033003,"Census Tract 330.03, Schenectady County, New York",3450,315,3241,317,120,117,0,123,0,123,0,123,59,96,30,37,30,37,0,123
1400000US36093033004,36093033004,"Census Tract 330.04, Schenectady County, New York",2983,219,2933,219,0,123,0,123,33,49,0,123,0,123,17,27,0,123,17,27
1400000US36093033101,36093033101,"Census Tract 331.01, Schenectady County, New York",2221,208,2069,217,10,15,6,10,71,74,0,123,0,123,65,57,0,123,65,57
1400000US36093033102,36093033102,"Census Tract 331.02, Schenectady County, New York",5967,212,5929,213,0,123,0,123,22,30,0,123,16,25,0,123,0,123,0,123
1400000US36093033200,36093033200,"Census Tract 332, Schenectady County, New York",4234,396,3067,422,642,386,30,33,13,21,0,123,292,199,190,129,102,100,88,81
1400000US36093033300,36093033300,"Census Tract 333, Schenectady County, New York",2059,209,1922,233,68,101,9,14,50,78,0,123,0,123,10,18,0,123,10,18
1400000US36093033400,36093033400,"Census Tract 334, Schenectady County, New York",4178,1141,3698,1147,85,75,31,50,235,144,0,123,85,76,44,46,24,30,20,35
1400000US36093033500,36093033500,"Census Tract 335, Schenectady County, New York",1904,396,1667,341,196,122,0,123,17,34,0,123,0,123,24,27,13,21,11,17
1400000US36095740100,36095740100,"Census Tract 7401, Schoharie County, New York",5401,297,5333,297,23,36,26,30,19,28,0,123,0,123,0,123,0,123,0,123
1400000US36095740200,36095740200,"Census Tract 7402, Schoharie County, New York",5029,399,4975,396,11,19,43,42,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36095740300,36095740300,"Census Tract 7403, Schoharie County, New York",1625,400,1333,343,133,60,0,123,66,58,0,123,56,55,37,44,11,18,26,30
1400000US36095740400,36095740400,"Census Tract 7404, Schoharie County, New York",5142,308,4926,297,15,17,14,12,58,61,0,123,41,37,88,38,0,123,88,38
1400000US36095740500,36095740500,"Census Tract 7405, Schoharie County, New York",3800,224,3623,254,79,61,0,123,0,123,0,123,32,36,66,88,0,123,66,88
1400000US36095740600,36095740600,"Census Tract 7406, Schoharie County, New York",3474,369,3281,323,121,68,15,20,15,24,0,123,23,38,19,18,0,123,19,18
1400000US36095740700,36095740700,"Census Tract 7407, Schoharie County, New York",5625,238,5548,246,5,9,6,11,41,47,0,123,0,123,25,22,0,123,25,22
1400000US36095740800,36095740800,"Census Tract 7408, Schoharie County, New York",2693,267,2574,257,29,26,18,20,18,25,0,123,13,15,41,35,3,4,38,35
1400000US36097950100,36097950100,"Census Tract 9501, Schuyler County, New York",4951,37,4820,66,60,52,3,5,28,31,0,123,1,3,39,32,0,123,39,32
1400000US36097950200,36097950200,"Census Tract 9502, Schuyler County, New York",1777,184,1758,186,0,123,17,15,0,123,0,123,0,123,2,4,0,123,2,4
1400000US36097950300,36097950300,"Census Tract 9503, Schuyler County, New York",3426,234,3102,205,229,35,11,10,0,123,0,123,4,5,80,50,0,123,80,50
1400000US36097950400,36097950400,"Census Tract 9504, Schuyler County, New York",3936,17,3858,53,0,123,0,123,0,123,0,123,11,17,67,46,0,123,67,46
1400000US36097950500,36097950500,"Census Tract 9505, Schuyler County, New York",4476,240,4439,228,3,13,11,12,0,123,0,123,0,123,23,22,4,5,19,22
1400000US36099950100,36099950100,"Census Tract 9501, Seneca County, New York",2467,208,2430,206,17,21,0,123,8,11,0,123,4,7,8,9,0,123,8,9
1400000US36099950200,36099950200,"Census Tract 9502, Seneca County, New York",2417,265,2379,239,38,61,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36099950300,36099950300,"Census Tract 9503, Seneca County, New York",3761,238,3590,234,25,29,37,33,54,36,2,3,10,16,43,26,0,123,43,26
1400000US36099950400,36099950400,"Census Tract 9504, Seneca County, New York",2967,225,2833,235,0,123,42,40,58,57,0,123,0,123,34,46,0,123,34,46
1400000US36099950500,36099950500,"Census Tract 9505, Seneca County, New York",3993,232,3918,234,30,33,0,123,0,123,0,123,0,123,45,43,0,123,45,43
1400000US36099950600,36099950600,"Census Tract 9506, Seneca County, New York",3742,229,3656,215,0,123,12,19,0,123,0,123,0,123,74,71,0,123,74,71
1400000US36099950700,36099950700,"Census Tract 9507, Seneca County, New York",3901,43,3880,53,0,123,0,123,0,123,0,123,9,23,12,11,0,123,12,11
1400000US36099950800,36099950800,"Census Tract 9508, Seneca County, New York",5983,179,4470,238,1230,150,79,51,20,21,0,123,77,41,107,55,8,13,99,55
1400000US36099950900,36099950900,"Census Tract 9509, Seneca County, New York",3843,258,3451,229,233,123,19,22,19,19,2,5,25,25,94,49,10,14,84,48
1400000US36099951000,36099951000,"Census Tract 9510, Seneca County, New York",2235,242,2142,236,10,17,0,123,39,36,0,123,0,123,44,42,20,29,24,29
1400000US36101960100,36101960100,"Census Tract 9601, Steuben County, New York",1475,159,1467,159,0,123,0,123,8,11,0,123,0,123,0,123,0,123,0,123
1400000US36101960200,36101960200,"Census Tract 9602, Steuben County, New York",3018,196,2924,194,47,36,0,123,0,123,0,123,12,18,35,27,0,123,35,27
1400000US36101960300,36101960300,"Census Tract 9603, Steuben County, New York",2563,16,2547,23,0,123,7,11,9,11,0,123,0,123,0,123,0,123,0,123
1400000US36101960400,36101960400,"Census Tract 9604, Steuben County, New York",4138,31,4047,86,11,13,59,79,18,17,0,123,0,123,3,5,0,123,3,5
1400000US36101960500,36101960500,"Census Tract 9605, Steuben County, New York",2769,189,2686,180,65,54,0,123,0,123,0,123,0,123,18,17,0,123,18,17
1400000US36101960600,36101960600,"Census Tract 9606, Steuben County, New York",4106,21,3943,100,4,8,22,22,79,62,0,123,0,123,58,66,0,123,58,66
1400000US36101960700,36101960700,"Census Tract 9607, Steuben County, New York",2849,316,2518,247,243,313,0,123,0,123,0,123,33,49,55,74,0,123,55,74
1400000US36101960800,36101960800,"Census Tract 9608, Steuben County, New York",3136,280,3083,281,22,31,31,32,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36101960900,36101960900,"Census Tract 9609, Steuben County, New York",2661,291,2661,291,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36101961000,36101961000,"Census Tract 9610, Steuben County, New York",3626,273,3535,275,52,29,4,7,0,123,0,123,0,123,35,24,0,123,35,24
1400000US36101961100,36101961100,"Census Tract 9611, Steuben County, New York",4395,327,3995,296,300,209,0,123,0,123,0,123,36,53,64,65,14,26,50,54
1400000US36101961200,36101961200,"Census Tract 9612, Steuben County, New York",3689,218,3564,213,88,65,0,123,0,123,0,123,0,123,37,50,0,123,37,50
1400000US36101961300,36101961300,"Census Tract 9613, Steuben County, New York",4218,282,4043,251,72,78,35,42,15,26,0,123,28,42,25,35,25,35,0,123
1400000US36101961400,36101961400,"Census Tract 9614, Steuben County, New York",2238,259,2142,231,86,84,0,123,10,17,0,123,0,123,0,123,0,123,0,123
1400000US36101961500,36101961500,"Census Tract 9615, Steuben County, New York",2018,202,1977,211,0,123,0,123,0,123,0,123,41,55,0,123,0,123,0,123
1400000US36101961600,36101961600,"Census Tract 9616, Steuben County, New York",1496,138,1438,133,14,13,0,123,14,13,0,123,0,123,30,20,0,123,30,20
1400000US36101961700,36101961700,"Census Tract 9617, Steuben County, New York",3444,20,3336,92,10,17,0,123,32,33,0,123,0,123,66,85,0,123,66,85
1400000US36101961800,36101961800,"Census Tract 9618, Steuben County, New York",3464,194,3391,189,4,6,57,54,0,123,0,123,0,123,12,13,0,123,12,13
1400000US36101961900,36101961900,"Census Tract 9619, Steuben County, New York",3404,47,3215,148,60,73,0,123,9,15,0,123,18,28,102,77,0,123,102,77
1400000US36101962000,36101962000,"Census Tract 9620, Steuben County, New York",4422,298,4304,296,29,31,33,28,21,20,0,123,27,37,8,8,4,5,4,6
1400000US36101962100,36101962100,"Census Tract 9621, Steuben County, New York",3298,238,3251,233,0,123,14,12,0,123,0,123,7,13,26,24,0,123,26,24
1400000US36101962200,36101962200,"Census Tract 9622, Steuben County, New York",2598,19,2460,131,0,123,0,123,96,122,0,123,42,59,0,123,0,123,0,123
1400000US36101962300,36101962300,"Census Tract 9623, Steuben County, New York",7867,36,6884,203,110,100,0,123,706,162,0,123,76,82,91,75,46,65,45,47
1400000US36101962400,36101962400,"Census Tract 9624, Steuben County, New York",2906,240,2708,296,140,128,0,123,42,53,0,123,16,24,0,123,0,123,0,123
1400000US36101962500,36101962500,"Census Tract 9625, Steuben County, New York",2203,257,2107,264,7,12,0,123,14,27,0,123,19,38,56,48,0,123,56,48
1400000US36101962600,36101962600,"Census Tract 9626, Steuben County, New York",2658,255,2611,262,40,62,0,123,7,12,0,123,0,123,0,123,0,123,0,123
1400000US36101962700,36101962700,"Census Tract 9627, Steuben County, New York",3330,310,3189,292,69,74,0,123,72,79,0,123,0,123,0,123,0,123,0,123
1400000US36101962800,36101962800,"Census Tract 9628, Steuben County, New York",3689,241,3654,240,20,33,5,10,10,14,0,123,0,123,0,123,0,123,0,123
1400000US36101962900,36101962900,"Census Tract 9629, Steuben County, New York",2586,236,2335,237,175,150,0,123,15,17,0,123,0,123,61,43,0,123,61,43
1400000US36101963000,36101963000,"Census Tract 9630, Steuben County, New York",4460,254,4359,256,13,15,10,17,23,27,0,123,15,18,40,28,0,123,40,28
1400000US36103110101,36103110101,"Census Tract 1101.01, Suffolk County, New York",3667,21,3587,65,0,123,0,123,31,26,0,123,16,26,33,37,0,123,33,37
1400000US36103110102,36103110102,"Census Tract 1101.02, Suffolk County, New York",4952,313,4707,280,0,123,0,123,69,51,0,123,26,29,150,150,128,146,22,35
1400000US36103110200,36103110200,"Census Tract 1102, Suffolk County, New York",5088,330,5043,336,0,123,0,123,45,40,0,123,0,123,0,123,0,123,0,123
1400000US36103110300,36103110300,"Census Tract 1103, Suffolk County, New York",4499,307,4337,328,4,6,0,123,46,35,0,123,43,48,69,82,0,123,69,82
1400000US36103110401,36103110401,"Census Tract 1104.01, Suffolk County, New York",2740,178,2677,174,0,123,0,123,0,123,0,123,0,123,63,55,8,14,55,54
1400000US36103110402,36103110402,"Census Tract 1104.02, Suffolk County, New York",3119,244,2910,263,14,17,0,123,91,62,0,123,18,33,86,76,0,123,86,76
1400000US36103110501,36103110501,"Census Tract 1105.01, Suffolk County, New York",3240,174,3093,194,23,35,0,123,35,45,0,123,0,123,89,86,0,123,89,86
1400000US36103110502,36103110502,"Census Tract 1105.02, Suffolk County, New York",2901,213,2717,190,99,107,0,123,24,27,0,123,28,45,33,40,0,123,33,40
1400000US36103110600,36103110600,"Census Tract 1106, Suffolk County, New York",7445,21,7087,221,0,123,0,123,246,200,0,123,0,123,112,86,15,24,97,82
1400000US36103110801,36103110801,"Census Tract 1108.01, Suffolk County, New York",2060,116,1973,117,4,7,0,123,30,25,0,123,10,17,43,41,23,20,20,27
1400000US36103110803,36103110803,"Census Tract 1108.03, Suffolk County, New York",6469,718,6037,725,28,37,0,123,275,171,0,123,36,60,93,97,0,123,93,97
1400000US36103110901,36103110901,"Census Tract 1109.01, Suffolk County, New York",2942,395,2635,273,0,123,0,123,67,61,0,123,202,303,38,45,0,123,38,45
1400000US36103110902,36103110902,"Census Tract 1109.02, Suffolk County, New York",4114,455,2615,402,991,365,0,123,59,52,0,123,449,309,0,123,0,123,0,123
1400000US36103111001,36103111001,"Census Tract 1110.01, Suffolk County, New York",2178,270,1884,255,52,29,8,14,172,162,0,123,54,74,8,14,0,123,8,14
1400000US36103111002,36103111002,"Census Tract 1110.02, Suffolk County, New York",4569,518,3072,410,877,457,0,123,0,123,0,123,482,337,138,108,9,14,129,109
1400000US36103111100,36103111100,"Census Tract 1111, Suffolk County, New York",9000,705,4967,830,374,205,36,54,471,355,0,123,3016,866,136,231,0,123,136,231
1400000US36103111201,36103111201,"Census Tract 1112.01, Suffolk County, New York",3160,421,2568,477,237,145,0,123,66,104,0,123,289,195,0,123,0,123,0,123
1400000US36103111202,36103111202,"Census Tract 1112.02, Suffolk County, New York",4385,327,3571,435,0,123,0,123,244,99,0,123,438,349,132,132,87,121,45,54
1400000US36103111300,36103111300,"Census Tract 1113, Suffolk County, New York",4816,272,4627,282,88,110,0,123,91,86,0,123,10,15,0,123,0,123,0,123
1400000US36103111401,36103111401,"Census Tract 1114.01, Suffolk County, New York",1377,159,1195,160,55,54,0,123,39,40,0,123,0,123,88,74,10,18,78,70
1400000US36103111402,36103111402,"Census Tract 1114.02, Suffolk County, New York",5063,273,4358,328,145,217,0,123,425,247,0,123,71,86,64,80,52,78,12,18
1400000US36103111503,36103111503,"Census Tract 1115.03, Suffolk County, New York",3927,167,3379,209,258,66,0,123,154,106,0,123,88,102,48,59,0,123,48,59
1400000US36103111504,36103111504,"Census Tract 1115.04, Suffolk County, New York",1439,158,1297,184,45,44,0,123,22,33,0,123,0,123,75,108,0,123,75,108
1400000US36103111505,36103111505,"Census Tract 1115.05, Suffolk County, New York",6057,462,3707,316,1409,269,0,123,446,104,0,123,391,360,104,70,0,123,104,70
1400000US36103111506,36103111506,"Census Tract 1115.06, Suffolk County, New York",3698,273,2545,309,541,171,0,123,393,94,0,123,148,169,71,59,13,25,58,52
1400000US36103111601,36103111601,"Census Tract 1116.01, Suffolk County, New York",3937,223,3759,255,50,61,0,123,44,56,0,123,0,123,84,85,0,123,84,85
1400000US36103111602,36103111602,"Census Tract 1116.02, Suffolk County, New York",3258,248,3210,240,21,35,0,123,0,123,0,123,27,45,0,123,0,123,0,123
1400000US36103111701,36103111701,"Census Tract 1117.01, Suffolk County, New York",6395,441,6105,428,0,123,0,123,244,105,0,123,13,21,33,31,21,24,12,21
1400000US36103111703,36103111703,"Census Tract 1117.03, Suffolk County, New York",3223,233,3148,257,0,123,0,123,75,85,0,123,0,123,0,123,0,123,0,123
1400000US36103111704,36103111704,"Census Tract 1117.04, Suffolk County, New York",3395,265,3370,275,12,19,0,123,0,123,0,123,13,21,0,123,0,123,0,123
1400000US36103111801,36103111801,"Census Tract 1118.01, Suffolk County, New York",5999,267,5671,256,0,123,0,123,313,134,0,123,0,123,15,22,0,123,15,22
1400000US36103111802,36103111802,"Census Tract 1118.02, Suffolk County, New York",2913,181,2738,212,0,123,0,123,175,160,0,123,0,123,0,123,0,123,0,123
1400000US36103111803,36103111803,"Census Tract 1118.03, Suffolk County, New York",2605,153,2326,213,29,53,0,123,215,171,0,123,35,55,0,123,0,123,0,123
1400000US36103111804,36103111804,"Census Tract 1118.04, Suffolk County, New York",2160,239,1883,255,61,102,0,123,216,180,0,123,0,123,0,123,0,123,0,123
1400000US36103111900,36103111900,"Census Tract 1119, Suffolk County, New York",5336,296,4794,382,0,123,0,123,236,148,0,123,201,204,105,79,0,123,105,79
1400000US36103112001,36103112001,"Census Tract 1120.01, Suffolk County, New York",4529,345,3670,314,205,235,0,123,385,119,0,123,269,293,0,123,0,123,0,123
1400000US36103112002,36103112002,"Census Tract 1120.02, Suffolk County, New York",5357,349,4982,367,73,78,0,123,224,77,0,123,70,113,8,13,0,123,8,13
