Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"191 FOOD CORP/ FINE FARE",-73.929298,40.855499,"1617 Saint Nicholas Ave","","New York","NY","10040","3303","NEW YORK" 
"MELROSE SUPERMARKETS, LLC",-75.068771,43.037205,"208 E Main St","","Frankfort","NY","13340","1112","HERKIMER" 
"12 E. 196TH ST FOOD INC.",-73.895531,40.868965,"12 E 196TH ST","","BRONX","NY","10468","","BRONX" 
"FRESH CUT MEATS & MORE",-79.24128,42.086132,"631 Newland Ave","","Jamestown","NY","14701","6739","CHAUTAUQUA" 
"PRICE CHOPPER  166",-74.300781,44.846603,"53 Finney Blvd","","Malone","NY","12953","1002","FRANKLIN" 
"319 MEAT MARKET CORP/KEY FOOD",-73.978424,40.604988,"319 Kings Hwy","","Brooklyn","NY","11223","1401","KINGS" 
"5TH AVE KINGS FRUIT & VEG CORP",-74.021004,40.633595,"6824 5th Ave","","Brooklyn","NY","11220","6010","KINGS" 
"ROCKS GROCERY",-73.559944,44.631744,"959 RTE 22B","","SCHUYLER FALLS","NY","12985","","CLINTON" 
"POWERHOUSE FOOD CORP",-73.639297,40.782047,"374 Roslyn Rd","","Roslyn Heights","NY","11577","2214","NASSAU" 
"3442 FULTON STREET FOOD CORP",-73.868515,40.684662,"3442 Fulton St","","Brooklyn","NY","11208","1822","KINGS" 
"MANHATTAN AVE FOOD MARKET",-73.954468,40.808308,"507 Manhattan Ave","","New York","NY","10027","5277","NEW YORK" 
"Armend Meat Market Corp",-73.904663,40.862801,"91 W Fordham Rd","","Bronx","NY","10468","5124","BRONX" 
"DINORAS MEAT MARKET",-74.078644,40.625698,"198 Canal St","","Staten Island","NY","10304","2060","RICHMOND" 
"SHAHEEN FOOD & GROCERY",-73.997154,40.625763,"6226 New Utrecht Ave","","Brooklyn","NY","11219","5422","KINGS" 
"TEHUACAN DELI GROCERY, INC",-73.864716,40.832409,"1837 Westchester Ave","","Bronx","NY","10472","3017","BRONX" 
"FREEPORT KING FISH INC",-73.585342,40.660713,"120 N Main St","B","Freeport","NY","11520","2223","NASSAU" 
"RITE AID 10695",-73.776688,42.705997,"463 Albany Shaker Rd","","Loudonville","NY","12211","1833","ALBANY" 
"RITE AID 10710",-74.073341,41.744034,"236 Main St","","New Paltz","NY","12561","1314","ULSTER" 
"NATURES APOTHECARY, INC.",-73.957596,40.609955,"1612 E 16th St","","Brooklyn","NY","11229","1108","KINGS" 
"Rite Aid 10838",-78.753937,42.882229,"2561 Union Rd","","Cheektowaga","NY","14227","2205","ERIE" 
"S.M. EXPRESS DELI & GROCERY",-73.907761,40.70969,"490 Grandview Ave","","Ridgewood","NY","11385","1953","QUEENS" 
"ROSENDO'S GROCERY",-73.90081,40.698742,"1025 SENECA AVE","","RIDGEWOOD","NY","11385","5800","QUEENS" 
"NOWERS COUNTRY MEATS",-75.569077,42.801254,"1643 RANDALLSVILLE RD","","HAMILTON","NY","13346","","MADISON" 
"Stewarts Shop 312",-74.512909,44.830303,"1271 Washington St","","Brushton","NY","12916","4115","FRANKLIN" 
"CEMAR MEAT & PRODUCE CORP",-73.412064,40.841496,"1662 New York Ave","","Huntington Station","NY","11746","2420","SUFFOLK" 
"MINA CORNER DELI INC",-73.959335,40.598526,"1225 Avenue U","","Brooklyn","NY","11229","4108","KINGS" 
"Golden Grocery Inc",-73.945328,40.586666,"2317 Voorhies Ave","","Brooklyn","NY","11235","2603","KINGS" 
"ERIKA DELI MINI GROCERY",-73.892464,40.662136,"411 New Lots Ave","","Brooklyn","NY","11207","6311","KINGS" 
"New Fruits & Vegetables",-73.891975,40.864616,"305 E 194th St","","Bronx","NY","10458","4303","BRONX" 
"K P DELI CORP",-74.070549,40.611912,"255 Hylan Blvd","","Staten Island","NY","10305","2062","RICHMOND" 
"MY NEIGHBORHOOD GROCERY",-73.873978,40.677811,"385 Chestnut St","","Brooklyn","NY","11208","2666","KINGS" 
"Rite Aid 10859",-77.576263,43.188473,"1792 Goodman St N","","Rochester","NY","14609","1036","MONROE" 
"SAROOP & SONS INC",-73.897148,40.853676,"2164 Webster Ave","","Bronx","NY","10457","2443","BRONX" 
"Rite Aid 10797",-76.263374,42.103134,"153 Main St","","Owego","NY","13827","1579","TIOGA" 
"L & L NEW YORK FOOD CORP",-73.895462,40.925335,"230 S Broadway","","Yonkers","NY","10705","1352","WESTCHESTER" 
"Rite Aid 10734",-75.752228,43.071041,"423 S Peterboro St","","Canastota","NY","13032","1431","MADISON" 
"Rite Aid 10811",-79.333763,42.458374,"1166 Central Ave","","Dunkirk","NY","14048","3603","CHAUTAUQUA" 
"BOR KEE FOOD MARKET INC",-73.994568,40.718311,"241 Grand St","","New York","NY","10002","4903","NEW YORK" 
"THE MARKET IN THE SQUARE",-78.753387,42.826324,"940 Union Rd","","West Seneca","NY","14224","3425","ERIE" 
"2556 BOSTON FOOD CORP",-73.863609,40.864536,"2556 Boston Rd","","Bronx","NY","10467","9065","BRONX" 
"Rite Aid 10738",-76.205025,42.598118,"1067 State Route 222","","Cortland","NY","13045","9306","CORTLAND" 
"Rite Aid 10707",-73.766495,42.257053,"173 Fairview Ave","","Hudson","NY","12534","1205","COLUMBIA" 
"E&B ENTERPRISES,INC",-73.663078,44.852333,"4540 Military Tpke","","Altona","NY","12910","2717","CLINTON" 
"Rite Aid 10703",-73.945938,42.066029,"6 Simmons Plz","","Saugerties","NY","12477","2250","ULSTER" 
"Kinney Drugs 52",-73.444099,44.978432,"866 State Route 11","","Champlain","NY","12919","4966","CLINTON" 
"Rite Aid 10728",-76.586418,42.92152,"314 Genesee St","","Auburn","NY","13021","3102","CAYUGA" 
"Rite Aid 10755",-76.143349,42.98402,"5942 S Salina St","","Syracuse","NY","13205","3326","ONONDAGA" 
"Rite Aid 10735",-75.841873,42.926304,"93 Nelson St","","Cazenovia","NY","13035","1322","MADISON" 
"#1 MINI MARKET",-73.843468,40.841583,"36 Westchester Sq","","Bronx","NY","10461","","BRONX" 
"Rite Aid 10860",-77.628967,43.193691,"1490 Lake Ave","","Rochester","NY","14615","3041","MONROE" 
"3104 FOOD CORPORATION",-73.880394,40.681244,"3104 Fulton St","","Brooklyn","NY","11208","1211","KINGS" 
"VIVIAN GROCERY CORP",-73.849762,40.871361,"1275 Burke Ave","","Bronx","NY","10469","5038","BRONX" 
"Rite Aid 10843",-77.262413,42.878387,"170 Eastern Blvd","","Canandaigua","NY","14424","2218","ONTARIO" 
"LAKE FOOD MARKET",-77.628014,43.171574,"379 Lake Ave","","Rochester","NY","14608","1069","MONROE" 
"N W GROCERY CORP",-73.895943,40.939301,"153 N BROADWAY","","YONKERS","NY","10701","","WESTCHESTER" 
"PASCUAL GROCERY",-73.930168,40.83168,"951 Ogden Ave","","Bronx","NY","10452","5411","BRONX" 
"ALAMIN HALAL MEAT & GROCERY INC",-73.864548,40.679047,"1217 Liberty Ave","","Brooklyn","NY","11208","3411","KINGS" 
"East Tremont Deli Grocery 1 Inc",-73.891785,40.845715,"660 E Tremont Ave","","Bronx","NY","10457","4929","BRONX" 
"Broadway Guadalupe Corp",-73.943993,40.835518,"3825 Broadway","","New York","NY","10032","1510","NEW YORK" 
"FILLMORE JUBILEE",-78.112366,42.462219,"44 S Genesee St","","Fillmore","NY","14735","","ALLEGANY" 
"OCEAN FRUIT & SUPERMARKET INC",-73.954086,40.613365,"1986 Ocean Ave","","Brooklyn","NY","11230","7302","KINGS" 
"PULASKI MEAT MARKET",-75.251839,43.100399,"1201 Lenox Ave","","Utica","NY","13502","3909","ONEIDA" 
"RIAZ & SON",-73.843384,40.689007,"10015 94th Ave","","Ozone Park","NY","11416","1701","QUEENS" 
"Walmart SUPERCENTER 2285",-74.99337,43.023067,"103 N Caroline St","","Herkimer","NY","13350","1716","HERKIMER" 
"STEWARTS SHOP 340",-74.283569,44.849663,"554 E Main St","","Malone","NY","12953","2038","FRANKLIN" 
"COUNTRY FAIR STORE #77",-78.426315,42.090702,"600 Main St","","Olean","NY","14760","1516","CATTARAUGUS" 
"695 LEON BAKERY",-73.989998,40.7621,"695 9th Ave","","New York","NY","10036","3627","NEW YORK" 
"Kmart 3600",-73.989838,42.810326,"93 W Campbell Rd","","Schenectady","NY","12306","6800","SCHENECTADY" 
"STOP & SHOP 504",-73.825211,40.879501,"691 Co OP City Blvd","Unit E","Bronx","NY","10475","1673","BRONX" 
"SHERIDAN CONVENIENT MART",-78.839363,42.897324,"880 Fillmore Ave","","Buffalo","NY","14212","1356","ERIE" 
"H WEST INDEAN GROCERY INC",-73.809181,40.67498,"12820 Rockaway Blvd","","S Ozone Park","NY","11420","2905","QUEENS" 
"BAEZ GROCERY STORE",-73.862961,40.753632,"10414 37 AVE","","CORONA","NY","11368","5218","QUEENS" 
"Family Neighborhood Mini Market Corp",-73.780968,40.703003,"10520 177th St","","Jamaica","NY","11433","1811","QUEENS" 
"DVJ Inc/Tonys Health Food",-73.947975,40.634007,"2923 Glenwood Rd","","Brooklyn","NY","11210","2631","KINGS" 
"BELLA ROSA AJ MARKET INC",-73.701714,40.729053,"250 Jericho Tpke Ste 04","","Floral Park","NY","11001","2136","NASSAU" 
"100-17 BEACH CHANNEL DR CORP",-73.823151,40.585781,"10017 Beach Channel Dr","","Rockaway Park","NY","11694","2817","QUEENS" 
"H&B GROCERY INC",-73.997795,40.622627,"6601 15th Ave","","Brooklyn","NY","11219","5706","KINGS" 
"KIANA DELI-GROCERY",-73.613258,40.715309,"205 Harvard St","","Hempstead","NY","11550","2830","NASSAU" 
"Riverside Gourmet Market Inc",-73.945045,40.834106,"3779 Broadway","","New York","NY","10032","1541","NEW YORK" 
"VAN COURTLAND PARK DELICATESSEN INC",-73.888123,40.930443,"54 Van Cortlandt Pk Ave","","Yonkers","NY","10701","7613","WESTCHESTER" 
"WORLD SPICE DISCOUNT CENTER",-73.852432,40.834068,"2164 Westchester Ave","","Bronx","NY","10462","4770","BRONX" 
"STEW LEONARDS YONKERS, LLC",-73.862411,40.972645,"1 Stew Leonard Dr","","Yonkers","NY","10710","7203","WESTCHESTER" 
"O&A'S THE CORNER STORE #414",-78.88916,42.927704,"257 Forest Ave","","Buffalo","NY","14213","1049","ERIE" 
"STEFFIES FOOD MARKET",-78.878647,42.93993,"1592 Elmwood Ave","","Buffalo","NY","14207","3016","ERIE" 
"Rite Aid 10551",-74.36071,41.465668,"701 Route 211 E","","Middletown","NY","10941","1413","ORANGE" 
"Rite Aid 10772",-75.03537,43.015312,"4 Central Plz","","Ilion","NY","13357","1701","HERKIMER" 
"Rite Aid 10795",-75.015442,42.461979,"5626 State Highway 7","Ste 4","Oneonta","NY","13820","2050","OTSEGO" 
"POLAND FARM FRUIT & VEGETABLE COR",-73.95417,40.729946,"889 Manhattan Ave","","Brooklyn","NY","11222","5967","KINGS" 
"Rite Aid 10550",-74.420135,41.441387,"79 Fulton St","","Middletown","NY","10940","5247","ORANGE" 
"Rite Aid 10708",-74.209152,41.513222,"103 Hawkins Dr","","Montgomery","NY","12549","2626","ORANGE" 
"Mayalpa Inc",-73.847755,40.69482,"9803 Jamaica Ave","","Woodhaven","NY","11421","2213","QUEENS" 
"SUPERIOR MARKET",-73.991997,40.575813,"2428 Mermaid Ave","","Brooklyn","NY","11224","2210","KINGS" 
"Aldi 22",-77.62793,43.171574,"400 Lake Ave","","Rochester","NY","14608","1018","MONROE" 
"NEW MILLENNIUM GROCERY",-73.961098,40.650314,"510 Ocean Ave","","Brooklyn","NY","11226","2935","KINGS" 
"Aldi 23",-75.472542,44.692856,"1101 Park St","","Ogdensburg","NY","13669","3913","ST LAWRENCE" 
"TOPS  131",-78.781349,42.903625,"700 Thruway Plaza Dr","","Cheektowaga","NY","14225","4946","ERIE" 
"KOSHER CORNER INC",-73.998703,40.629959,"1263 59th St","","Brooklyn","NY","11219","4917","KINGS" 
"LIGIA GROCERY STORE",-73.939789,40.651329,"4023 Church Ave","","Brooklyn","NY","11203","2916","KINGS" 
"LEE GARDENS SUPERMARKET INC",-73.953796,40.699387,"529 FLUSHING AVE","","BROOKLYN","NY","11205","","KINGS" 
"SUNNY GROCERY YILDIZ CORP",-73.921707,40.742508,"4526 43rd Ave","","Sunnyside","NY","11104","1902","QUEENS" 
"Stop & Shop 0528",-74.070732,41.523136,"1429 Route 300","","Newburgh","NY","12550","2908","ORANGE" 
"NICE N EASY 3975",-76.118393,43.557903,"3821 State Route 13","","Pulaski","NY","13142","2493","OSWEGO" 
"Kmart 9542",-74.983543,43.024811,"200 S Washington St","","Herkimer","NY","13350","2300","HERKIMER" 
"SCHUYLER DELI CORP",-73.824364,40.828648,"3610 E Tremont Ave","","Bronx","NY","10465","2047","BRONX" 
"120 North Main Street Meat Corp/Compare Foods",-73.585342,40.660713,"120 N Main St","","Freeport","NY","11520","2223","NASSAU" 
"ALTAGRACIA GROCERY, CORP",-73.911491,40.848541,"10 E 176th St","","Bronx","NY","10453","6202","BRONX" 
"LEE HEYWARD GROCERIES INC",-73.95565,40.701817,"198 Lee Ave","","Brooklyn","NY","11206","5409","KINGS" 
"PASTORA BAKERY CORP",-73.907806,40.815933,"726 E 152nd St","Store A","Bronx","NY","10455","2210","BRONX" 
"POLAM INTERNATIONAL MEAT MKT INC",-73.954498,40.731777,"952 MANHATTAN AVE","","BROOKLYN","NY","11222","","KINGS" 
"SERVICE PHARMACY",-75.332344,42.623993,"12 S Main St","","New Berlin","NY","13411","","CHENANGO" 
"MIDDLENECK SUPERMARKET, INC",-73.734848,40.800903,"533 Middle Neck Rd","","Great Neck","NY","11023","1423","NASSAU" 
"WEST MARKET",-78.89711,42.918407,"1032 West Ave","","Buffalo","NY","14213","1527","ERIE" 
"DNY NATURAL LAND INC",-73.982384,40.691414,"322 Flatbush Ave","","Brooklyn","NY","11238","4302","KINGS" 
"ISLAMIC BOOK DISRIBUTOR COMPANY",-73.863693,40.747051,"4220 National St","","Corona","NY","11368","2445","QUEENS" 
"BEN'S MARKET",-73.917351,40.878792,"19B Knolls Cres","","Bronx","NY","10463","6301","BRONX" 
"ROBERTO CABAN GROCERY INC.",-73.851936,40.809765,"1980 GILDERSLEEVE AVE","","BRONX","NY","10473","2339","BRONX" 
"PARKSIDE PHARMACY",-78.838486,42.893162,"975 Broadway St","","Buffalo","NY","14212","1317","ERIE" 
"HAN HEE INC",-73.904503,40.74506,"5918 Woodside Ave","","Woodside","NY","11377","3539","QUEENS" 
"OAK HILL FARM BULK FOODS, INC.",-77.0382,42.610722,"3173 State Route 14A","","Penn Yan","NY","14527","9580","YATES" 
"SAM'S MARKET",-73.794571,42.255455,"101 Warren St","","Hudson","NY","12534","3118","COLUMBIA" 
"Kmart 9415",-73.723251,41.392445,"987 Route 6","","Mahopac","NY","10541","1716","PUTNAM" 
"Jamestown Save-A-Lot",-79.248222,42.114445,"194 Fluvanna Ave","","Jamestown","NY","14701","2038","CHAUTAUQUA" 
"SUPER FISH MARKET INC",-73.851494,40.73167,"10535 64th Rd","","Forest Hills","NY","11375","1605","QUEENS" 
"FASTRAC MARKET 272",-74.187912,42.943012,"138 Market St","","Amsterdam","NY","12010","3625","MONTGOMERY" 
"PECKS MARKET LIV MANOR",-74.826355,41.901665,"29 Main St","","Livingston Manor","NY","12758","5147","SULLIVAN" 
"324 BRIGHTON BEACH GROCERY",-73.963928,40.57703,"324A Brighton Beach Ave","","Brooklyn","NY","11235","","KINGS" 
"HUGEN FARMS DF",-77.590958,43.165573,"280 Union St N","Shed A Stall 48-52","Rochester","NY","14609","6014","MONROE" 
"VEGANO DELI AND GROCERY",-74.004501,40.654091,"945 4th Ave","","Brooklyn","NY","11232","2501","KINGS" 
"PECK'S MARKET INC",-75.056419,41.765396,"9 Lower Main St","","Callicoon","NY","12723","5000","SULLIVAN" 
"TYULPAN INC.",-73.996902,40.605839,"8323 20th Ave","","Brooklyn","NY","11214","3001","KINGS" 
"DIVISION MINI MARKET INC",-73.96302,40.707642,"126 Division Ave","","Brooklyn","NY","11211","7117","KINGS" 
"Kmart 9416",-73.797523,41.043079,"399 Tarrytown Rd","","White Plains","NY","10607","1313","WESTCHESTER" 
"LEE AVE FISH MARKET INC",-73.957497,40.69445,"655 Myrtle Ave","","BROOKLYN","NY","11211","","KINGS" 
"A & A DELI GROCERY CORP",-73.996216,40.743263,"203 7th Ave","","New York","NY","10011","1853","NEW YORK" 
"INTERNATIONAL DELI CORP",-73.985039,40.638348,"4017 14th Ave","","Brooklyn","NY","11218","3507","KINGS" 
"Avenue H Deli Inc",-73.929108,40.632751,"4924 Avenue H","","Brooklyn","NY","11234","1515","KINGS" 
"INTERNATIONAL MEAT MARKET, INC",-73.916962,40.764786,"3612 30th Ave","","Astoria","NY","11103","4360","QUEENS" 
"TURCO'S NORTH, LLC",-73.783035,41.274418,"380 Downing Dr","","Yorktown Heights","NY","10598","4426","WESTCHESTER" 
"RAINBO'S FISH MARKET LLC",-73.98764,40.71949,"120 Essex St","Booth 34","New York","NY","10002","","NEW YORK" 
"ALAM & BROTHERS INC",-73.922279,40.74374,"4201 Queens Blvd","","Sunnyside","NY","11104","2805","QUEENS" 
"4 STAR VEGETABLE & FOOD CORP.",-73.80941,40.705116,"8778 Sutphin Blvd","","Jamaica","NY","11435","3342","QUEENS" 
"VIVA FRUIT AND VEGETABLES",-73.98764,40.71949,"120 Essex St","Booth 39","New York","NY","10002","","NEW YORK" 
"EL VERDE MEAT & PRODUCE INC",-73.867294,40.664776,"925 Crescent St","","Brooklyn","NY","11208","5515","KINGS" 
"LA FAMILIA GROCERY",-73.878746,40.673061,"834 Belmont Ave","","Brooklyn","NY","11208","2331","KINGS" 
"ACE ENDICO CORP/ACE ENDICO CSH&CR",-73.843819,40.914219,"188 W Lincoln Ave","","Mount Vernon","NY","10550","1241","WESTCHESTER" 
"YOM TOV INC",-73.985466,40.631104,"4824 16th Ave","","Brooklyn","NY","11204","1108","KINGS" 
"GOLD TIM CORPORATION",-73.84198,40.784988,"12601 15th Ave","","College Point","NY","11356","1811","QUEENS" 
"700 FOOTHILL FOOD CO., LLC/KEY FOOD SM",-73.820259,40.678368,"11411 Lefferts Blvd","","South Ozone Park","NY","11420","2001","QUEENS" 
"IMMORIAL RISE, INC",-74.008698,40.646618,"4705 5th Ave","","Brooklyn","NY","11220","1209","KINGS" 
"KARAM GENERAL STORE INC",-73.895775,40.922325,"326 S Broadway","","Yonkers","NY","10705","2049","WESTCHESTER" 
"MILLENIUM DELI GROCERY",-73.997398,40.577538,"3038 Neptune Ave","","Brooklyn","NY","11224","1865","KINGS" 
"CARNICERIA HISPANO AMERICANA, INC",-73.8778,40.75037,"8922 37th Ave","","Jackson Heights","NY","11372","7739","QUEENS" 
"Mi Pueblo Grocery Store Inc.",-73.940964,40.79174,"339 E 108TH ST","","NEW YORK","NY","10029","4252","NEW YORK" 
"BYRNE DAIRY STORE 65",-76.414856,43.038467,"175 RT 5 WEST","","ELBRIDGE","NY","13060","","ONONDAGA" 
"FORCES OF NATURE",-73.953011,40.587086,"1608 Sheepshead Bay Rd","","Brooklyn","NY","11235","3803","KINGS" 
"Kmart 7676",-75.413475,42.297306,"171 Delaware Ave","","Sidney","NY","13838","1349","DELAWARE" 
"New Food Cprp/Foodtown",-73.658157,40.753277,"3367 Hillside Ave","","New Hyde Park","NY","11040","2705","NASSAU" 
"HADERA INC",-73.969788,40.6045,"529 Kings Hwy","","Brooklyn","NY","11223","1919","KINGS" 
"AUBREY'S INN & SHOPPING CENTER",-76.340866,44.126251,"342 E.BROADWAY","","CAPE VINCENT","NY","13618","","JEFFERSON" 
"POTSDAM SAVE A LOT",-74.986923,44.684975,"200 Market St","","Potsdam","NY","13676","1217","ST LAWRENCE" 
"Kol Tuv Grocery Inc",-73.942543,40.664963,"409 Kingston Ave","","Brooklyn","NY","11225","3125","KINGS" 
"Tambru Fruit Market Inc / Knickerbocker Fruit Mkt",-73.924385,40.702194,"272 Knickerbocker Ave","","Brooklyn","NY","11237","2726","KINGS" 
"SD INTERNATIONAL PROD F.I, INC",-73.997093,40.605614,"8419 20th Ave","","Brooklyn","NY","11214","3003","KINGS" 
"STAR MINI MARKET",-73.69072,42.729122,"88 3rd St","","Troy","NY","12180","3910","RENSSELAER" 
"Kmart 9414",-73.782997,41.274311,"355 Downing Dr # 118","","Yorktown Heights","NY","10598","4413","WESTCHESTER" 
"SHEPHERD'S FOOD MARKET",-76.857651,42.042126,"1445 Pennsylvania Ave","","Pine City","NY","14871","9272","CHEMUNG" 
"NIAGARA FOOD PLUS",-78.882881,42.891495,"259 Niagara St","","Buffalo","NY","14201","2336","ERIE" 
"D'Agostino Supermarket 25",-73.977531,40.746601,"528 3rd Ave","","New York","NY","10016","4169","NEW YORK" 
"Kmart 4123",-78.984337,43.10677,"2590 Military Rd","","Niagara Falls","NY","14304","1506","NIAGARA" 
"Kmart 4176",-78.759956,42.908253,"2055 Walden Ave","","Cheektowaga","NY","14225","5113","ERIE" 
"Kmart 3415",-78.871429,42.947742,"1001 Hertel Ave","","Buffalo","NY","14216","2614","ERIE" 
"Kmart 7677",-77.963562,42.127449,"121 Bolivar Rd","","Wellsville","NY","14895","1200","ALLEGANY" 
"C&E MARKET",-78.810913,42.913815,"1930 Genesee St","","Buffalo","NY","14211","1818","ERIE" 
"Kmart 7695",-78.462395,42.076958,"2801 W State St","","Olean","NY","14760","1828","CATTARAUGUS" 
"CARLOS FOOD CENTER",-73.944359,40.704357,"62 Manhattan Ave","","Brooklyn","NY","11206","3144","KINGS" 
"CHARISSE & CRISTINE ENT LTD",-73.917061,40.849167,"1750 Dr Martin L King Jr Blvd","","Bronx","NY","10453","6943","BRONX" 
"Bimbo Bakeries 8733",-78.82238,43.007797,"1960 Niagara Falls Blvd","","Tonawanda","NY","14150","5542","ERIE" 
"NEW EVELINA GROCERY",-73.953621,40.638493,"1339 Flatbush Ave","","Brooklyn","NY","11226","7602","KINGS" 
"YOSSI'S SWEET HOUSE",-73.987251,40.636322,"4406 14th Ave","","Brooklyn","NY","11219","2104","KINGS" 
"Bimbo Bakeries 8704",-76.123596,43.082069,"2301 Teall Ave","","Syracuse","NY","13206","1546","ONONDAGA" 
"Crescent Food Corp",-73.928627,40.763557,"2355 Broadway","","Long Island City","NY","11106","4138","QUEENS" 
"THE DELI SHOPPE",-78.699615,42.901836,"4730 Broadway","","Depew","NY","14043","3829","ERIE" 
"PHU-THAI ORIENTAL STORE",-78.887756,42.905846,"356 Connecticut St","","Buffalo","NY","14213","2546","ERIE" 
"YUE FUNG USA ENTERPRISE INC",-73.996597,40.717216,"53 Elizabeth St","","New York","NY","10013","4623","NEW YORK" 
"Kmart 9418",-73.74025,40.636112,"25301 Rockaway Blvd","","Rosedale","NY","11422","3135","QUEENS" 
"SAIBAL GROCERY & HALAL MEAT INC",-73.882622,40.742741,"8128 Broadway","","Elmhurst","NY","11373","2450","QUEENS" 
"WESTERN BEEF RETAIL, INC 54",-73.87471,40.688953,"814 Jamaica Ave","","Brooklyn","NY","11208","1523","KINGS" 
"R&D FOOD STORE INC",-73.935349,41.706161,"9 N Clover St","","Poughkeepsie","NY","12601","2204","DUTCHESS" 
"GREENPOINT FRUITS & DELI MKT CORP",-73.954552,40.732399,"974 Manhattan Ave","","Brooklyn","NY","11222","1607","KINGS" 
"WURTSBORO G-MART INC",-74.49826,41.566391,"2930 State Route 209","","Wurtsboro","NY","12790","","SULLIVAN" 
"LIPAS FISH MARKET",-73.959198,40.707245,"208 Division Ave","","Brooklyn","NY","11211","7202","KINGS" 
"KOSHER CORNER SUPERMARKET INC",-73.972473,40.602325,"2055 McDonald Ave","","Brooklyn","NY","11223","2821","KINGS" 
"WALGREENS  05610",-78.80014,42.979393,"3605 Sheridan Dr","","Amherst","NY","14226","1632","ERIE" 
"Aldi 90",-78.865753,43.05983,"1365 Nash Rd","","N Tonawanda","NY","14120","2366","NIAGARA" 
"CITY FOOD",-78.826622,42.932701,"711 Kensington Ave","","Buffalo","NY","14215","2623","ERIE" 
"Walmart SUPERCENTER 1830",-76.544182,42.954605,"297 Grant Ave","","Auburn","NY","13021","1407","CAYUGA" 
"DE CICCO OF SCARSDALE/C-Town",-73.807716,40.990368,"58 E Parkway","","Scarsdale","NY","10583","4140","WESTCHESTER" 
"JAMES MILLER DF",-78.975929,43.116707,"3330 Miller Rd","","Niagara Falls","NY","14304","1487","NIAGARA" 
"AVE J FISH CENTER INC",-73.963623,40.624958,"1215 Avenue J","","Brooklyn","NY","11230","3603","KINGS" 
"DELI COMMERCIAL MEXICANA",-73.895485,40.92923,"264 New Main St","","Yonkers","NY","10701","4112","WESTCHESTER" 
"FOOD CONNECTION II LTD",-73.879486,40.724915,"7915 Eliot Ave","","Middle Village","NY","11379","1324","QUEENS" 
"STOP & SHOP  560",-73.207336,40.857468,"291 W Main St","","Smithtown","NY","11787","2608","SUFFOLK" 
"TOPS  239",-78.869942,42.981007,"1740 Sheridan Dr","","Buffalo","NY","14223","1210","ERIE" 
"T & A Deli, Inc",-73.940849,40.71212,"90 Bushwick Ave","","Brooklyn","NY","11211","1854","KINGS" 
"Assary Grocery Corp",-73.951385,40.812172,"343 Saint Nicholas Ave","Frnt 1","New York","NY","10027","7602","NEW YORK" 
"B U D  INC",-74.165565,40.545074,"3817 Richmond Ave","","Staten Island","NY","10312","3828","RICHMOND" 
"HOLLEY FARM MARKET",-78.878784,42.899536,"233 Allen St","","Buffalo","NY","14201","1417","ERIE" 
"Blue Store Deli Inc.",-73.820145,40.824146,"3840 E Tremont Ave","","Bronx","NY","10465","2461","BRONX" 
"STOP & SHOP 559",-73.545479,40.757477,"530 W Old Country Rd","","Hicksville","NY","11801","4112","NASSAU" 
"Sunnyside European Meat Market LLC",-73.921936,40.745289,"42-02 43rd Avenue","","Sunnyside","NY","11104","","QUEENS" 
"NEW MARKETS, INC",-73.976753,40.672703,"142 7th Ave","","Brooklyn","NY","11215","2201","KINGS" 
"CEPIN FOOD CORP",-73.932854,40.85041,"1456 St Nicholas Ave","","New York","NY","10033","4034","NEW YORK" 
"Aldi 24",-76.196747,43.059849,"2015 ERIE BLVD","","E SYRACUSE","NY","13202","","ONONDAGA" 
"Kmart 4034",-76.146172,43.106945,"2803 Brewerton Rd","","Mattydale","NY","13211","1003","ONONDAGA" 
"Rite Aid 10740",-76.296684,42.490627,"11 Main Street East","","DRYDEN","NY","13053","","TOMPKINS" 
"SORRENTINO'S DELI& MARKET",-73.744225,42.837631,"241 Grooms Rd","","Clifton Park","NY","12065","6217","SARATOGA" 
"ALIPERTI PORK STORE",-73.944855,40.717594,"426 Graham Ave","","Brooklyn","NY","11211","1479","KINGS" 
"PRICE CHOPPER  172",-76.102303,43.054047,"2515 Erie Blvd E","","Syracuse","NY","13224","1109","ONONDAGA" 
"TOPS  119",-78.961815,43.020634,"2140 Grand Island Blvd","","Grand Island","NY","14072","2194","ERIE" 
"EASTERN AVE DELI GROCERY",-73.926643,42.811176,"838 Eastern Ave","","Schenectady","NY","12308","3220","SCHENECTADY" 
"ISLAND FARM MEAT, CORP",-73.996544,40.663296,"149 21st St","","Brooklyn","NY","11232","1103","KINGS" 
"MARCY GARDENS SUPERMARKET INC",-73.951561,40.701195,"415 Marcy Ave","","Brooklyn","NY","11206","4973","KINGS" 
"Alhamri Inc DBA/South Park Express Food Market",-78.824066,42.817188,"3045 S Park Ave","","Buffalo","NY","14218","2655","ERIE" 
"Budwey's",-78.862885,43.037056,"535 Division St","","North Tonawanda","NY","14120","4403","NIAGARA" 
"JUBILEE FOODS",-76.837868,42.176208,"2898 Westinghouse Rd","","Horseheads","NY","14845","8196","CHEMUNG" 
"Rite Aid 10714",-73.931709,41.721867,"3350 North Rd","","Poughkeepsie","NY","12601","1372","DUTCHESS" 
