cartodb_id,the_geom,puma,ct2010,borocode,boroct2010,ntaname,ntacode,id,cdeligibil,boroname,shape_leng,shape_area,ctlabel,count_vals,count_vals_density
1190,0106000020E6100000010000000103000000010000002300000070950F59A27B52C02BCEB133484B44404E7B3925A27B52C09C93710E464B4440CA4AAECB9C7B52C0EB341A600D4B44407EFA8B0C9C7B52C02BFD7FAA044B4440C4EFF6FE9C7B52C03575D15D054B444005B06EAAA77B52C05393236D0B4B44403F84B32DAD7B52C09B649EDA0D4B4440E797DF8BBD7B52C07ED0A5A8134B4440A22092FBCD7B52C052C14A6A174B4440C7029756D37B52C0E1CCBD04174B4440F2ED46CDDD7B52C015827940154B44401CEAC58BE57B52C0C0CEC87B134B4440A3EFCBEFEC7B52C0906BC1CB114B444008EE7D22F47B52C0EAD5F01B0F4B4440945D91DBFB7B52C0F49B093A0C4B4440F2C6D9F50A7C52C075D081F5064B44402FAF3DFC197C52C02CF3EAC8014B4440ADABCDF31A7C52C056DF0D63014B444020FBA0CD1B7C52C0C9323C490B4B44400811B89D1D7C52C0E0F5CF69204B44408FAB0CE41E7C52C07DCA29E62C4B44405CE6479E257C52C00DFBA5E2764B44407144B299247C52C07C72A31B774B444018A133E91C7C52C048C1E3C9784B444038DBC5E6157C52C08C1C16527A4B44402A09A9B8067C52C0FE7DB19A7D4B4440644FF18EF77B52C0524DAAE5804B4440E6EAC76EE87B52C0A92FCD24844B44407AEF9C86D87B52C0082592A2874B44402FB48A7DD47B52C02EEEEB9B5C4B4440E2ECC770D27B52C087843ACB464B44403AB0BE9CD17B52C086E50FEC3D4B4440829348D2C17B52C051CBBB52414B4440F06C1793B27B52C0E443E5A7444B444070950F59A27B52C02BCEB133484B4440,4016,59800,3,3059800,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,1400000US36047059800,I,Brooklyn,7239.39454387,2145271.49658,598,2,1.00350694742209e-05
1205,0106000020E61000000100000001030000000100000018000000AE217F07D57C52C0768ED925BE554440E59DA339D57C52C028189369B955444055468157D57C52C08A0E94E9B65544407D33DD61D67C52C0D33455A2A05544402576ECBED77C52C0019EFC65835544402F7E1D1CD97C52C0ACF4733366554440E54E437EDA7C52C0C6D1E0F6485544406C5F18DADB7C52C0FEE0A0CD2B554440BD45823EDD7C52C0BF51415614554440DE8A79C2DC7C52C0B590AFD5FA544440947BA0DA0B7D52C0A33C6808F5544440561FD2D50A7D52C0B520D6CE0E55444023D7413E097D52C0747E45B730554440915C9EE3077D52C0AC800DEA4D5544402E19CD7E067D52C0F10D61286B554440ADF1FF22057D52C0F408595D8855444077F362BB037D52C0A80C0A8CA55544400EBE39B3027D52C0616753DABB55444089695996027D52C02F4E8C4ABE554440E5920061027D52C04D01CDCBC255444021FA7C18E77C52C0EA9F770FC0554440641E3017E77C52C0153F560FC055444042CF8A21DB7C52C013D547DCBE554440AE217F07D57C52C0768ED925BE554440,4011,32100,3,3032100,Crown Heights South,BK63,1400000US36047032100,E,Brooklyn,6039.88563546,1724842.1289,321,8,4.99239227698378e-05
1193,0106000020E6100000010000000103000000010000006100000085C01672DD8452C0C4C2E6ED034A4440AD9AD0FCDE8452C00DAAE199014A44409470E88AE08452C00ABF880D004A444097A41A3AE18452C053D45353FF4944405C0A2D73E18452C0AD6087B0FE494440FC5F09EDE18452C04C6AA70DFE4944406FBCAFBAE28452C0EDA04A19FD494440ABE2C030E38452C02DEF4799FC494440DE89D2B9E38452C075DA43BCFB4944402007D6DFE38452C02CDA7D19FB494440A3E751B6E38452C0E2E4DEE9FA4944407A61202DE28452C05A832549F9494440D66A17F0E18452C029039FE0F8494440BD60880EE28452C0F5960795F84944405029F056E28452C08DF7EE94F8494440B6051630E48452C008610045FA494440997913CCE48452C0304D70D3FA49444018A32F42E58452C0023DFA9EFA49444021102BA5E58452C0343D81F0F9494440F4454E04E68452C0DF191C02F9494440A99AF444E68452C05633EF0DF8494440F046BEBEE68452C0A6C6D2F6F6494440269E455FE78452C0EA7431F5F5494440445A7D06E98452C042381313F3494440BB2797A3EB8452C071D19800F04944401D5D1C2FEC8452C073B20320EE49444011A14D44E98452C0C494A657E74944408CB60272E98452C0A4B21729E7494440E7450FE5EB8452C0E281EC0DEC49444002DDC790EC8452C0D4503BA5EC49444057981EB5F38452C0709CBD61E4494440BD2019E5028552C08CF78C98C94944404CE6A4A20A8552C0E0D7FDB8BA494440A67002A6128552C07BA2CE98AF49444007631115098552C0D6EDFF479C494440687536450A8552C08EB7F9FA9A49444006A000D9138552C05DF8F726AE494440401EBCA5218552C0AADC0E839F4944409D8799F5268552C02800ADF598494440F441DA932D8552C052607E6F8F494440161312A3348552C077C141518349444066ADE32E3B8552C0DC55C0D176494440425CDA83448552C0A2CF98E8654944407EDB552F498552C046429DF65C4944401E8A44F94F8552C0E97D9D0951494440D2324BB0598552C09BF0EF7743494440EB06CB926B8552C04375343026494440FC0A79A3808552C00EC4A10F3F494440C3DEF02F9C8552C0B3649F7A58494440196C74D59C8552C0395982175A49444055E9EDB39D8552C06C83FEAF5B494440D93DDB0AB08552C02B9657C36F4944409CFA7C18BC8552C0DD50731B7D4944400FE8E0F0C78552C0DEEBF1B789494440A1551B7DD48552C062CE444C96494440F90AD06AE08552C04760E89BA2494440CF5FB9B3EC8552C07F97059EAF4944409D39968DF98552C022961AEABB49444027F14B84058652C0FDC8A71DC8494440D91DB7CC118652C019E7EFCBD4494440BC625362178652C0526C25D4DB494440978EAD05278652C08BB51E60EC49444043692BFF3B8652C0CE14AB9E014A4440656640FE4D8652C07164DFD8134A4440E7B69B955C8652C038A6A6CA224A4440903AAECD6C8652C03365FB3C334A4440B40EBC25628652C0C054F23F444A4440E19B2079578652C0590B4E34554A4440CE7A52D74C8652C0632FD320664A444027A4C306418652C09DD223D8784A4440D7F2EC28368652C08DC66EF9894A4440E30519362F8652C02C1B1E03954A4440DB28A8A1278652C07877C52DA14A44405DED2BA81B8652C0A31F422DB44A4440C3452ABC0F8652C04D02B626C74A4440A003EE7D048652C049DB2CF8D84A444023E65361FA8552C06686E225E94A4440CE3B876BED8552C08A1F6213004B44405405108EDD8552C027BE20D2EF4A4440D1E5A431D18552C0274BF222E34A44409D72942AB48552C08443F62EC54A4440C2867AF7AA8552C02C4B572ED84A4440B088FBEAA98552C0696CDA58DA4A44409D5802E5898552C04D62BAC7B74A44408FF57075788552C06B6C66F7A54A4440D4A8BA25668552C0340EE741934A444053A78CE1428552C012B83B9F6F4A44400381D441308552C0A0B151605C4A44401CCC3EA21D8552C0606E4F21494A4440109F49630E8552C00935D278394A4440D96FB253038552C0D5E9921C2E4A4440786E448DFB8452C0B54A67EE254A44408C0FCFB6FA8452C01961F8DE244A4440524FF7D4F98452C0A887B28C234A4440B362F93BEC8452C0CA385CC6144A4440A6048C69EA8452C0FEB3C2A3124A444085C01672DD8452C0C4C2E6ED034A4440,3902,11201,5,5011201,Old Town-Dongan Hills-South Beach,SI36,1400000US36085011201,I,Staten Island,18352.8072978,17602458.7866,112.01,4,2.44602124781467e-06
1194,0106000020E61000000100000001030000000100000025000000CE3B876BED8552C08A1F6213004B444023E65361FA8552C06686E225E94A4440A003EE7D048652C049DB2CF8D84A4440C3452ABC0F8652C04D02B626C74A44405DED2BA81B8652C0A31F422DB44A4440DB28A8A1278652C07877C52DA14A4440E30519362F8652C02C1B1E03954A4440D7F2EC28368652C08DC66EF9894A444027A4C306418652C09DD223D8784A4440CE7A52D74C8652C0632FD320664A44408697F771708652C06D3BC247964A44400531694F8F8652C06C832D01C14A4440C3D8E88A918652C04C8F3204C44A44409A0BC216948652C0A0BA35DEC74A44409692058BBC8652C01E553F79FF4A4440BEFECDECB08652C04A4C0874124B44405E91A2B6A68652C04E1A614D254B444046839DF1A08652C0EBE0FDB72F4B44408EF7ACEB9E8652C0F6A8155F334B44408849B32D9C8652C062616D52384B4440CEC221659A8652C0B4ECB28A3B4B4440BC277754968652C0004D7CE1424B44406C941EAC948652C0AA8D94DF454B444004F39E77908652C02DE803774D4B4440507A26BF8E8652C026693692504B444027DF217A888652C0A792C3E35B4B4440F72724E47E8652C0A88CFBA16F4B44407169F1DB748652C0DF0E18FE8A4B4440CE379D08558652C00FF588476A4B4440AB29EBCF3E8652C063E0A384534B44400E2F5966388652C088424EDE4C4B4440B6FB7E6F358652C02EA4CECD494B444000699900328652C085FF0FBC464B444084182B0E2E8652C011BE849F424B4440C88F89A6158652C06925267B294B4440E9A81EC4068652C04DFC87231A4B4440CE3B876BED8552C08A1F6213004B4440,3902,11401,5,5011401,Old Town-Dongan Hills-South Beach,SI36,1400000US36085011401,I,Staten Island,9647.61604417,5672591.47016,114.01,1,1.89753900129877e-06
1200,0106000020E61000000100000001030000000100000030000000C50D0A14136F52C098278E391E5B4440C75050E8246F52C028313D1FDC5A4440D4EC3DAA176F52C0811411CAD25A4440EF291882166F52C04FB7E7F9D55A444019076894006F52C0631EB0E3CA5A444091216889E36E52C0896EB713BC5A444051DA0B2FE86E52C0F6F664C9A65A44405A8FE1D9EC6E52C0443CE07D915A444068030B6BF26E52C0CBF836CF775A44406F35CB42F76E52C078A8B8A1615A444005F7CDFAFB6E52C04C7D2EF94A5A4440A0E951DAFC6E52C0A6B5571B335A44403289927FFD6E52C0482FDD511B5A4440F917FD26FE6E52C0D99E686E045A44402C5FC030FE6E52C0FC481519035A444004F8A93CFE6E52C06F20025A015A444029A15BD6FE6E52C086E4ACCDEA59444084C7DAB51E6F52C0BDEF50BBEC594440F7E598993E6F52C06DFCDAA4EE59444082C13CFA676F52C0A168745AF15944408F44EBE2686F52C0B896B569F159444043ED8DA1646F52C02CC6FB9A085A4440F6AB3968646F52C0D2EC5B1C0A5A44403FC09521646F52C0295EF9560B5A4440DA27469A616F52C05017833C195A4440B16F271B606F52C07B5A846E215A444018CBF5655D6F52C08C3C2F35305A4440F283E0C35B6F52C04B8F8E23395A4440C4020B8F596F52C01C67D304455A44402C9DE922596F52C05FD5764B475A4440EA16CCB7796F52C0ACF0929C565A444094333F30756F52C021158DE66C5A444041958B9A706F52C09F6ABC25835A4440DED2A124706F52C0F255F4CA9A5A4440C4B19DDA736F52C0EB55251AAE5A444087D3DA2D746F52C0031037CBAF5A44407F2E558A746F52C09FECFCACB15A4440D964663D7F6F52C0648C206AE95A44402E8F4483716F52C0AFDB1946F15A4440D5D9CB086A6F52C07158DC00F65A4440ADFB29B9626F52C065049CB5FA5A4440B7E4E45B5B6F52C07CC70DAEFF5A44400090CFA3526F52C00AF4D354055B4440853F8BA2356F52C08D2D0CBB175B44400FF24859346F52C041D13574185B4440A5BFE613226F52C04896822E245B4440EB87CD26216F52C092E379FD265B4440C50D0A14136F52C098278E391E5B4440,4105,58200,4,4058200,Queens Village,QN34,1400000US36081058200,E,Queens,11441.3763097,6066864.69113,582,3,5.32259433245352e-06
1201,0106000020E610000001000000010300000001000000180000004392B802FF7D52C04A8AC2F24B574440DEBA330BEC7D52C01D891233445744403BE462A2EB7D52C041833385415744400CE8B028EB7D52C07F5235383E5744401879E570EE7D52C08860628C29574440122BB3F4F27D52C0B98CF571105744403196E36CF77D52C0F38A7B34F7564440A6312F98FC7D52C08C94B27FDA5644400702E7CA017E52C082A8D4B6BD56444034BE6801077E52C0F7AF7EE5A0564440CE4BC63E0C7E52C0B7A1AB1984564440BE6A3461337E52C01CF1991994564440E9A3A3893C7E52C0F385A43EAD564440FFBF20ED3A7E52C0ED6A1B98B6564440148F7CAF357E52C0AA493671D35644407AE5ED7C307E52C04569DA31F0564440802C60522B7E52C08C4184F40C5744404B5E57CE267E52C05447CA1A26574440E7FF7B03227E52C0040EF0303F574440B8B82F8C1E7E52C03D5991D953574440417199251F7E52C02CFA941B575744400FFD9AAD1F7E52C0435050A259574440B47142100F7E52C0E99623B6525744404392B802FF7D52C04A8AC2F24B574440,4006,16300,3,3016300,Prospect Heights,BK64,1400000US36047016300,I,Brooklyn,6111.66425521,1980070.62734,163,3,1.63082817436999e-05
1195,0106000020E6100000040000000103000000010000000800000084D4F1D30C8052C0A66A6B61DE5844408BFF03B50F8052C03A937741D75844400B995F61318052C0F902FC7AEE584440518F602E2B8052C068FA8B9F0159444022A30C4A278052C0648B5A140D5944409CF51B67048052C08AF4B0A3F45844409CAD687C0B8052C05CDD86B3E158444084D4F1D30C8052C0A66A6B61DE5844400103000000010000000B000000490ABB11078052C09EEAE40339594440C8F15256F97F52C092BB40293059444004125952F87F52C01646BA40335944405D51B03EF97F52C06E179EF433594440EEEEE1B0F87F52C0AB1F5A8035594440DF2A634AF67F52C064DEAC883359444012652DDCF77F52C0A1538D552E59444049091562F77F52C04640E0992D594440D3AE6A32F87F52C0F987285D2959444018726A04088052C07FD0A7E034594440490ABB11078052C09EEAE4033959444001030000000100000005000000CFA0306BE57F52C021BE59235A594440BE105981ED7F52C0263EA0753C594440D800F42F118052C0B61C9E0E55594440692981FD078052C0547616E570594440CFA0306BE57F52C021BE59235A594440010300000001000000FB000000EDEA55AF9F8052C0AC6B4813365A444047FDA0E79A8052C0EA6D05F82D5A4440B520CAC1948052C0888B1036225A444094678740938052C08A869F731F5A4440F14F97F28B8052C0A5346BC3125A44407C1A9067828052C0AAE3F663025A44404AD48CB1808052C05111A06FFF5944405F804D44808052C0E31762BCFE59444013AEF0BD7F8052C033203BFCFD594440218A221E7D8052C0A1B6120CFC594440AB509A997C8052C08635E2ADFB5944404FD3C3437D8052C0680EE98CF959444074EC6E5A7D8052C03755FC46F95944407E8FB1797D8052C0062877EDF8594440D5D0433E7E8052C0DE891A08F8594440423DEF417E8052C01A2A34D0F7594440DE0EEE82828052C0FB7527ABF259444063F4EC32898052C09BEE6F87EA594440D9DE768C958052C09374A568DB594440EAA7F511968052C04F1E3B0CDB594440F9D61885988052C017A1FFA5D95944404BB0F2888E8052C0FF8180F3BE5944409A98E3107F8052C090E02D53CC59444004ED7A607C8052C01CEF591EC559444040CE0FDB8B8052C0732C91BCB7594440F46666CB888052C088518088AF5944405DD46A3C8D8052C07B397DB1AB594440E5AE824B9D8052C0A18365BAD659444023F8E638A88052C022BDB841D1594440E22E4A92B18052C0E504807DCC594440D8CD7488B58052C033ED2FA8CA5944404D084AF4B68052C0E82F4501CA594440BCE684CBB58052C054DA1161C35944404977862EB68052C006D7A12CC35944401A34A74CB68052C05E780B61C35944403E6104F9B88052C0A107368FC259444009C621A9B78052C06F1933D4BB594440B8F41655B68052C02A769B7EBC594440C7AC1782B58052C065D381F6B859444057C6B852B58052C0E635AE94B7594440AE5FF301B68052C0AB9C4323B7594440FCCE08C3B58052C048B493FDB5594440DA84FBC0B58052C01E2D757EB5594440C9B68983B58052C07A394484B55944409E2A9123B58052C0F8BC3731B459444069B79F32B58052C0D5227AE6B359444041E195D6B48052C01D93E068B2594440B962DE79B48052C0B5FC9AE2B1594440AAD0E6B4B48052C0A06E1C8FB15944400B8B378DB48052C01B2D9BF1B0594440228B5D55B48052C0E51027E9B0594440B656D71AB48052C03EE0B63AB0594440CAEA305DB48052C04C95B1FFAF594440D7F78548B48052C0BD1FC07DAF59444068DE0915B48052C06B9D16AAAF594440AC8465BBB38052C0E8CBBFC0AE59444061B3C308B48052C0474C0762AE5944409CFA538AB38052C051AA9F6DAC594440C676A62DB38052C0D9C31C78AC5944404EDA0BFEB28052C09960342CAC594440700E2D01B38052C0C2B741D0AB59444085B5955BB38052C0E2F98338AB594440CE2D5DE6B28052C0E8365A8AA959444097ABC1AAB28052C0FE30FBB6A95944405CE06E55B28052C0AD6A55B8A8594440625248A5B28052C098181164A8594440606229B5B08052C0B29F1238A1594440F1CDC6F0B08052C0E224D463A0594440721DAF32B18052C0DC1B0D2BA059444008B2CCCAB18052C03341606AA159444011EBA617B38052C010732634A7594440DF19A148B48052C0DCB34DA4AC594440506CF0F0B48052C0108BB8F9AF594440E3FADF70B58052C0BDFE1C1FB25944403C1A14EFB58052C068FED129B459444013D7CB69B68052C0BBB1DB09B6594440C3A6E5AFB68052C04420ED09B7594440FC4F6D18BA8052C01CD75884B559444047000331B98052C00F131CD4AE5944404F91EF1BB98052C0B9696939AD5944403D1E024DB98052C0472D5399AC59444078E0A2B2B98052C0C3D64B39AC594440E275BE22BA8052C0FD77F723AC5944403075637ABA8052C08A6F4349AC594440054F6FB2BA8052C0F6EBF9F3AC59444081353750BB8052C0F89D0FB4AF594440A95576EABB8052C0A2C91024B2594440991BB576BC8052C0546BCF4EB4594440DDCD1D2CC08052C0498AD1D5B2594440E2A4BEB1BF8052C09F054E3EB15944408F900569BF8052C07DC8CC51B0594440CE143A20BF8052C0CA8AD87DAE594440B6E10792BE8052C0AB4B90CCAB5944401190B338BE8052C014D43CC1A9594440386F3749BE8052C025053616A959444072ADF591BE8052C084CB699DA859444002EAFF54BF8052C0D13496BBA85944404B2ED2BEBF8052C03A5C8A5CA9594440D249A71EC08052C012C56C48A959444057677E88C08052C017432BFEAA594440BF789CF5C08052C017D0484FAC594440F853A5C2C18052C00CD4496FAF594440AC5DB6E3C18052C0F32A5015B05944404C523F1FC28052C01A55A984B159444079426136C28052C0D1541FD0B15944404B1B6878C48052C013A627B2B059444072223807C68052C002FAD4ECAF59444057A38E00C68052C06E46F45FAF594440B58367BEC58052C046268740AD59444034EE693DC58052C025A0CEEEAA5944402C9AF239C48052C034980D00A65944408F9FB00CC38052C086113A09A1594440E023B642C28052C00A6B0C1C9D594440D026167AC38052C0C97E2D479B59444021011AFCC38052C0F9268ED49A59444093759744C58052C0529F052D9B594440E11F830EC68052C043A8EA6F9C594440BE0AD2B2C68052C08E88E5499E59444000507931C78052C055CAC586A05944408175146FC78052C0BA881D3DA1594440422E787DC88052C05884AC20A4594440EFBCC9C8C88052C056A2368DA559444096CEC8D3C98052C07F38A799A9594440F760ED8ACA8052C005070378AC5944406F882306CB8052C0F688F7EEAD5944401226BE56CE8052C0D325194EAC5944400F1B0049CE8052C03F32505FAA5944401B914EB2CD8052C0224E3D63A55944400DD56E46CD8052C0CA7037DEA1594440B390A30FCD8052C012318BA69F594440F90B300CCD8052C073F204889E594440F4CE137DCD8052C05960D8059E594440520833AACE8052C0ACA8CC259D594440F6B3ED39CF8052C045CE075F9D5944407D3ED3C2CF8052C0C361AC689E59444008186DA6D08052C0287ACDC4A0594440D5E21DA7D18052C0E731056FA359444086690048D28052C07352BA29A559444031B77FCDD28052C0ECE611F4A6594440B8A8890ED38052C0BFFB8212A859444053BE696ED38052C0125800E2A95944405AB8817FD38052C04F26F9C1AA594440647C9006D58052C0E65E5D82AA5944402BD8BFC0D68052C02CDC6A3AAA59444075CBD7D1D68052C055CB7711A95944408331C0D1D68052C05CC7EF67A559444098AF0A88D68052C0BE2C13EEA05944404A80EE46D68052C0855CA9FB9C5944408225A166D58052C02962B5C295594440605BD52FD58052C0FAAF06A59359444065C66E55D58052C01512ADD492594440E5383FB5D58052C0C5805B3892594440749F11D8D68052C00B882A3392594440D672774CD78052C0BF02E1279359444025CB3D83D78052C0F0D3DD8494594440ABB00CBAD78052C06EF0D558975944408C2597E6D78052C01A7DCC2C9A59444045A8E708D88052C050138FFB9C5944407C235848D88052C0CA416C75A1594440E444B763D88052C0E692489EA2594440A078C7A4D88052C07B43EC87A4594440F08C1279D98052C00E4AA6E1A9594440E7AEBDF2DC8052C0D0793945A9594440A83B17DEDC8052C07E1ECD52A55944408EE148E8DC8052C0D3450F3BA25944403714C53DDD8052C02D8DD9619F594440BF3CE3B8DD8052C0DC7CEC249D5944409AAFB89ADE8052C0809040359C5944408C87BAFDDE8052C0C948BD5C9C5944406E563D0CE08052C0FE2F12B99D594440D212B9D9DF8052C0B030F4139E594440EB9B6E85DF8052C0E59DBCE69E594440949D1E04DF8052C09BFE43A2A1594440B4CAC256DE8052C0D4637435A15944400E014130DE8052C0E19B4345A3594440BFAFF1B9DD8052C06C231056A3594440EE16F0AEDD8052C011964DCBA359444068464430DE8052C0DF17E3C2A359444047C1312CDE8052C0023E4F9CA55944401E8EDFAADD8052C0728CF2D6A5594440FB631EB3DD8052C0891B2F1EA659444053583937DE8052C02EBF610DA6594440AFE78629DE8052C0FB1AA6FBA7594440C6802A92DD8052C0E366D814A859444090DD668FDD8052C06128D8AFA859444016159581DE8052C094007A92A85944402CC75E95DE8052C06F09F30BAA594440E728B20CDE8052C045E11018AA594440026D9A72DE8052C0A41F32B1AE594440CADFB55ADD8052C093034FE9AE59444006208123DE8052C0FAD6CE65B8594440C6A7F294E48052C06D3A9012BA594440455801EFEA8052C05A9735B7BE594440CC3FE940E78052C0E46E8633C0594440DF6609D7E08052C08E9C13BABE594440DDACF63DE18052C0F45CECEEC05944408C955954E28052C0EFEA5B67C45944402914B508E58052C0D1C527C5CB5944404BD69A8FE58052C0FA34875ADA59444027BEC086E58052C08441A4B8DA59444070776975E58052C04731FA13DB59444013CBEA5BE58052C0672DC56ADB59444067D8C23AE58052C019D857BBDB594440A4411D15E58052C0108C351BDC594440D78BC2D5E48052C0D0FC9C95DC594440F51C1E8BE48052C034044300DD594440439CDB36E48052C0459AC458DD5944405CCBDDDAE38052C0D3A8269DDD5944404AB83379E38052C0BE64E1CBDD59444036564847E38052C00072CBD0DD594440703E8516E38052C01F98C9E1DD59444077412BE8E28052C0B60A6CFEDD594440C8536BBDE28052C06F65F625DE59444086B75E97E28052C085836457DE59444006C2FF76E28052C0312F7191DE594440D46C235DE28052C0657D9ED2DE5944407FDC734AE28052C0669E3F19DF5944402B016C3FE28052C010E38363DF594440BF6D543CE28052C007AE82AFDF5944405F7A4141E28052C0790248FBDF59444089AFEE6AE28052C0516C54E4E25944406565B9A9E28052C0B83D156EE85944409EB177BFE88052C0FE99DE4AF3594440CF473DADE98052C0A9615251F5594440C568667CEA8052C0174D5C75F7594440D2F15E2BEB8052C0A54ACFB2F9594440BFF4D1B8EB8052C0A3154C05FC5944405511AB23EC8052C038B14B68FE594440E4D0196BEC8052C00D3526D7005A44409B4C74CBEB8052C03EB461860F5A4440A3D4CE8EE98052C0E316279D2A5A4440DFF03387E98052C0E8685DAA2B5A444019EBF59CE98052C0167AC8B52C5A4440AC347BCFE98052C0CCF108B82D5A4440FE555F1DEA8052C0758802AA2E5A44406800B286E88052C0F71AED5C2F5A44409CB88D69D98052C0568919CF2E5A4440EC36C055DA8052C03256E9723E5A44404F14F4C6DA8052C023BE6BF2435A44402049A5E1DA8052C08F0E2785495A4440963B59A4DA8052C06B9FA6184F5A44401EB5CA0FDA8052C0826EF899545A444080272727D98052C05C700AF7595A4440DA4543EDCC8052C0465FDE57775A44405DFD6B29CB8052C0DD6BB2EC775A444096663D88C28052C097C1C746705A4440D1CA0456B78052C084466257675A444054AE33A4A18052C083138D89575A44403BD1EEC2A38052C06300464B485A4440821AB694A38052C0B37CEB47425A4440EDEA55AF9F8052C0AC6B4813365A4440,3810,900,1,1000900,Battery Park City-Lower Manhattan,MN25,1400000US36061000900,I,Manhattan,16484.0989058,3122058.77204,9,2,6.89539708679442e-06
1196,0106000020E6100000010000000103000000010000001C0000000FFD9AAD1F7E52C0435050A259574440417199251F7E52C02CFA941B57574440B8B82F8C1E7E52C03D5991D953574440E7FF7B03227E52C0040EF0303F5744404B5E57CE267E52C05447CA1A26574440802C60522B7E52C08C4184F40C5744407AE5ED7C307E52C04569DA31F0564440148F7CAF357E52C0AA493671D3564440FFBF20ED3A7E52C0ED6A1B98B6564440E9A3A3893C7E52C0F385A43EAD564440BE6A3461337E52C01CF1991994564440A40D1AE3507E52C0339CF27DAA564440C824D5BD797E52C01CA4CACFCA564440FBFF2BAD727E52C01F45C9A1DF564440E3BEA7AC6B7E52C06BF95B60F4564440B4E6A2B3657E52C037E9953606574440E98FD7D6647E52C05FB7A9BC0857444038752157617E52C0FFC9FAF9125744409B41DA455E7E52C03BCAFE43225744403A3DEC6D5C7E52C046235A852C574440A5D500BB597E52C08D5C448B3B574440DC869D4B557E52C029E8569D54574440C11713C2517E52C018379201695744404052DFF7517E52C0FF6C72326C574440E8650619527E52C07BD4BB296E574440FA9F441D427E52C03A660CB767574440F62B1406337E52C059F86EBD615744400FFD9AAD1F7E52C0435050A259574440,4006,16100,3,3016100,Prospect Heights,BK64,1400000US36047016100,I,Brooklyn,6481.07198113,1964230.02929,161,2,1.09598516055381e-05
1197,0106000020E61000000100000001030000000100000018000000D552FAA05A7E52C0A9EA85E4BE574440304EA2B4547E52C094A75E73855744400DE07B5D527E52C0D4D016B870574440E8650619527E52C07BD4BB296E574440312E67C0637E52C0468E04F975574440DF601028747E52C0C172BAA17C57444071B3F7F7757E52C09904915C7D574440FF8CAE85837E52C0AE7A6E29875744401A54BBA88E7E52C02BDE7B068F57444047893A41987E52C0DE3CAE61A95744404880390B9C7E52C0F51A3E80B45744408CAF92D6A77E52C0B554D3F6D3574440D2D2DC6BA97E52C0C849377AD85744406EE70CE2AD7E52C0FED41E32E5574440B18824DFA87E52C0B3CA2E3BE65744405C3E4FCC9A7E52C0B6E82DB1E9574440D65AA0168D7E52C0EAFA30F3EC574440C4C6DA7F847E52C08FD88E8CEE574440B41933BD7F7E52C005C66F86EF574440262D22287A7E52C05B94CE72F0574440D20DE010707E52C0B1754572F2574440CDEE2D1E607E52C0E63173DDF557444081B368395D7E52C0BBDBFCFED8574440D552FAA05A7E52C0A9EA85E4BE574440,4004,3500,3,3003500,Fort Greene,BK68,1400000US36047003500,I,Brooklyn,5043.3254649,1433175.19479,35,3,2.25314496369681e-05
1202,0106000020E6100000010000000103000000010000000F000000FDA37A26957D52C07EC87A26CE564440B1DD055C9A7D52C04B32F053B1564440DC3E2E929F7D52C0B37D4173945644402708BEC7A47D52C07AA134C077564440F831B637A77D52C05C7980C67856444073506BC9D77D52C0863AB00E8D56444034BE6801077E52C0F7AF7EE5A05644400702E7CA017E52C082A8D4B6BD564440A6312F98FC7D52C08C94B27FDA5644403196E36CF77D52C0F38A7B34F7564440F39E9EDAE97D52C06DD7529CF1564440A4B7DD74CF7D52C0EA1CD091E65644406FB1C025C87D52C0DB472983E35644402C7E1A92B07D52C0689F799FD9564440FDA37A26957D52C07EC87A26CE564440,4006,20500,3,3020500,Prospect Heights,BK64,1400000US36047020500,I,Brooklyn,5441.54362402,1718969.92603,205,4,2.50471647331295e-05
1207,0106000020E6100000010000000103000000010000001A0000005C437AE4267B52C0D4A16709E358444014D4BA981A7B52C06F69A103D55844402D47874B0E7B52C0D8BF57FEC65844408A9899F5017B52C0CB0F6FEEB85844407F294D2FF47A52C0C5A0E28FAD584440A0050A3EF67A52C04DCCB194AD584440E69711D5057B52C09BA9DFA78D58444086F3F89A117B52C002544CF375584440CFC5E0FA1C7B52C00E4E36FD5E584440C473309A277B52C0B465E9426B58444016E55C3C297B52C06D17BD2C6D584440DFE429EB387B52C0154941B67E584440F220B3623C7B52C03DBA98C58258444049FF6DC3487B52C026678F1C9158444085609CF44A7B52C055F2928393584440D09C5220557B52C0570013CD9E584440CBCCB3455C7B52C057B9E03DA7584440576E4142617B52C0EAD644D3AC584440BE3830784B7B52C012B4DE9BD95844402F17A7A14F7B52C07EFECE2FDE5844403C5E48AE577B52C0D3CB29F4E6584440D11EEE1E5C7B52C03A200DD2EB584440DB73E1C54B7B52C048DC79150D594440CB69117F3F7B52C0DF441218FF5844408B638722337B52C02090B7FEF05844405C437AE4267B52C0D4A16709E3584440,4002,39500,3,3039500,Bushwick South,BK78,1400000US36047039500,E,Brooklyn,5825.77133285,1718425.82043,395,9,5.63740807243339e-05
